Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_Timestamp,cleaned_Gender,cleaned_Country,cleaned_state,cleaned_self_employed,cleaned_family_history,cleaned_treatment,cleaned_work_interfere,cleaned_no_employees,cleaned_remote_work,cleaned_tech_company,cleaned_benefits,cleaned_care_options,cleaned_wellness_program,cleaned_seek_help,cleaned_anonymity,cleaned_leave,cleaned_mental_health_consequence,cleaned_phys_health_consequence,cleaned_coworkers,cleaned_supervisor,cleaned_mental_health_interview,cleaned_phys_health_interview,cleaned_mental_vs_physical,cleaned_obs_consequence,cleaned_comments
2014-08-28 13:11:05,22,Female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes,,20140828 131105,female,united states,wa,,yes,yes,sometimes,1000,,yes,dont know,sure,dont know,dont know,dont know,difficult,yes,maybe,,,,maybe,,yes,
2014-08-28 13:17:40,38,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,,20140828 131740,male,united states,mi,,,,never,26100,,yes,yes,yes,,,dont know,somewhat easy,maybe,,,yes,,maybe,,yes,
2014-08-28 13:26:17,32,Female,United States,CA,No,Yes,Yes,Often,100-500,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,Don't know,No,,20140828 132617,female,united states,ca,,yes,yes,often,100500,,yes,yes,,,dont know,dont know,dont know,yes,,,yes,,,dont know,,
2014-08-28 13:32:37,28,Male,Brazil,,No,No,No,,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,No,Yes,,20140828 133237,male,brazil,,,,,,26100,,yes,dont know,,,,dont know,dont know,maybe,,,yes,maybe,yes,,yes,
2014-08-28 13:34:57,27,Male,Switzerland,,No,Yes,No,,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,No,No,Thank you for your work what you do is important!,20140828 133457,male,switzerland,,,yes,,,26100,,yes,,,,,dont know,dont know,maybe,,,yes,,yes,,,thank work important
2014-08-28 13:35:25,35,female,United States,CA,No,No,Yes,Sometimes,100-500,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,Maybe,No,Some of them,No,No,Maybe,Yes,No,It might be safe to talk about it where I am now but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity but I try to make up / cover up for it instead of being open about it.,20140828 133525,female,united states,ca,,,yes,sometimes,100500,yes,yes,dont know,,dont know,dont know,dont know,easy,maybe,,,,,maybe,yes,,might safe talk dont know sure err side cautious struggle depression anxiety sometimes affects productivity try make cover instead open
2014-08-28 13:39:12,29,Male,United States,MD,No,No,No,Never,100-500,No,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,Maybe,Yes,Yes,No,Maybe,Don't know,No,,20140828 133912,male,united states,md,,,,never,100500,,,yes,yes,yes,,yes,easy,yes,maybe,yes,yes,,maybe,dont know,,
2014-08-28 13:39:40,23,Male,United States,CA,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,20140828 133940,male,united states,ca,,yes,yes,sometimes,625,,yes,,yes,,,dont know,easy,,,,yes,maybe,maybe,yes,,
2014-08-28 13:40:08,39,M,United States,CT,No,No,No,,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,,20140828 134008,,united states,ct,,,,,26100,yes,yes,yes,,,,dont know,dont know,yes,maybe,,,,,dont know,,
2014-08-28 13:41:51,30,Female,United States,CA,No,No,No,,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,No,Yes,No,,20140828 134151,female,united states,ca,,,,,1000,,yes,yes,yes,yes,yes,yes,easy,,,,,,,yes,,
2014-08-28 13:47:37,32,M,United Kingdom,,No,No,No,,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,,20140828 134737,,united kingdom,,,,,,26100,,yes,dont know,sure,,dont know,dont know,somewhat easy,maybe,maybe,,,maybe,maybe,dont know,,
2014-08-28 13:47:57,28,Female (trans),United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes,,20140828 134757,female trans,united states,ca,,,yes,sometimes,26100,,yes,,yes,,,dont know,somewhat difficult,yes,maybe,,,,,,yes,
2014-08-28 13:48:30,40,female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,Yes,I'm comfortable talking about mental health with my current supervisor & my immediate at my current job but this is a first for me!,20140828 134830,female,united states,wa,,yes,yes,sometimes,100500,,,yes,yes,yes,yes,yes,dont know,maybe,,,yes,,,dont know,yes,im comfortable talking mental health current supervisor immediate current job first
2014-08-28 13:54:47,36,f,United States,CA,No,Yes,No,,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Yes,No,,20140828 135447,f,united states,ca,,yes,,,625,,yes,dont know,,,dont know,dont know,dont know,,,,,,maybe,yes,,
2014-08-28 13:57:01,27,Male,United States,IN,No,No,No,,26-100,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,20140828 135701,male,united states,,,,,,26100,yes,yes,dont know,sure,,dont know,dont know,easy,,,yes,yes,maybe,maybe,yes,,
2014-08-28 14:00:02,41,Male,United States,TX,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,No,No,,20140828 140002,male,united states,tx,,yes,,sometimes,1000,,yes,yes,yes,,yes,dont know,dont know,maybe,,,,,maybe,,,
2014-08-28 14:01:56,29,Male,United Kingdom,,No,No,No,Never,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140828 140156,male,united kingdom,,,,,never,625,,yes,dont know,,,,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-28 14:02:07,29,m,United Kingdom,,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No,,20140828 140207,,united kingdom,,,,yes,sometimes,100500,,yes,,,,,dont know,somewhat difficult,,,,,,maybe,,,
2014-08-28 14:04:54,35,Male,United States,MO,No,No,Yes,Often,1-5,No,No,No,No,No,No,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,,20140828 140454,male,united states,mo,,,yes,often,15,,,,,,,yes,difficult,yes,,,,,yes,,yes,
2014-08-28 14:12:58,28,Male,United States,NV,No,No,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,,20140828 141258,male,united states,nv,,,yes,never,625,yes,yes,,yes,,,dont know,dont know,maybe,maybe,,,,,dont know,,
2014-08-28 14:15:02,36,F,United Kingdom,,Yes,No,No,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,,20140828 141502,f,united kingdom,,yes,,,sometimes,15,yes,yes,dont know,sure,dont know,dont know,dont know,dont know,maybe,,,,,,dont know,,
2014-08-28 14:31:00,39,Female,United States,WA,No,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No,,20140828 143100,female,united states,wa,,,,sometimes,26100,,yes,dont know,sure,,dont know,dont know,dont know,yes,,,,,yes,dont know,,
2014-08-28 14:38:50,39,Male,United States,FL,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No,,20140828 143850,male,united states,fl,,yes,yes,sometimes,5001000,,yes,yes,yes,yes,yes,yes,difficult,maybe,,,yes,,,dont know,,
2014-08-28 14:41:47,44,male,United States,,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,No,Very easy,Yes,Yes,Some of them,No,No,No,Yes,No,,20140828 144147,male,united states,,yes,yes,yes,sometimes,15,yes,yes,,yes,,,,easy,yes,yes,,,,,yes,,
2014-08-28 14:46:08,26,queer,Germany,,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,Not sure,Yes,Yes,Yes,Very easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,,20140828 144608,queer,germany,,yes,,yes,sometimes,625,yes,yes,,sure,yes,yes,yes,easy,,,,,maybe,maybe,yes,,
2014-08-28 14:51:46,35,Male,Denmark,,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,,20140828 145146,male,denmark,,yes,yes,yes,often,15,,yes,,yes,yes,,dont know,somewhat easy,,,,,maybe,yes,yes,,
2014-08-28 14:52:46,40,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,Don't know,No,,20140828 145246,female,united states,wa,,yes,yes,sometimes,100500,,,yes,sure,yes,dont know,dont know,dont know,yes,maybe,,,,,dont know,,
2014-08-28 14:53:02,35,Male,Denmark,,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,,20140828 145302,male,denmark,,yes,yes,yes,often,15,,yes,,yes,yes,,dont know,somewhat easy,,,,,maybe,yes,yes,,
2014-08-28 14:53:32,38,M,United States,IL,No,No,No,Never,More than 1000,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,No,Don't know,No,,20140828 145332,,united states,il,,,,never,1000,yes,yes,,yes,,,,difficult,yes,yes,,,,,dont know,,
2014-08-28 14:57:10,34,Male,United States,FL,No,No,No,,More than 1000,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No,,20140828 145710,male,united states,fl,,,,,1000,yes,yes,dont know,sure,dont know,dont know,dont know,dont know,,,,yes,,maybe,yes,,
2014-08-28 15:01:46,43,M,United States,MA,No,No,No,,More than 1000,No,Yes,Yes,No,Yes,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,,20140828 150146,,united states,,,,,,1000,,yes,yes,,yes,yes,dont know,dont know,,,,yes,,maybe,dont know,,
2014-08-28 15:25:39,48,Female (cis),United States,CA,No,Yes,No,Often,26-100,No,Yes,Don't know,No,No,No,No,Very difficult,Yes,Yes,No,Some of them,No,No,No,Yes,None of us who are already in marginal groups in tech--the non-young the non-male the non-white--will risk our careers to admit another source of stigma: poor health.,20140828 152539,female cis,united states,ca,,yes,,often,26100,,yes,dont know,,,,,difficult,yes,yes,,,,,,yes,none us already marginal groups techthe nonyoung nonmale nonwhitewill risk careers admit another source stigma poor health
2014-08-28 15:32:03,20,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,20140828 153203,male,united states,wa,,,,never,26100,,yes,dont know,sure,dont know,dont know,dont know,dont know,,,,yes,maybe,maybe,yes,,
2014-08-28 15:37:04,40,M,United States,MI,Yes,No,No,Sometimes,1-5,Yes,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,No,Don't know,No,,20140828 153704,,united states,mi,yes,,,sometimes,15,yes,yes,dont know,sure,,,dont know,somewhat easy,yes,maybe,,,,,dont know,,
2014-08-28 15:40:32,29,female,United Kingdom,,No,No,Yes,Rarely,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140828 154032,female,united kingdom,,,,yes,rarely,625,,yes,dont know,,,,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-28 15:43:37,35,Male,United States,MI,No,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Yes,Don't know,No,No,Some of them,Yes,No,No,Yes,No,,20140828 154337,male,united states,mi,,yes,yes,sometimes,15,,,,yes,,,yes,dont know,,,,yes,,,yes,,
2014-08-28 15:48:12,29,Male,United States,WI,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Yes,No,Yes,Yes,Very easy,Maybe,No,Some of them,No,No,No,Yes,No,,20140828 154812,male,united states,wi,,yes,,sometimes,1000,yes,,yes,yes,,yes,yes,easy,maybe,,,,,,yes,,
2014-08-28 15:50:12,40,M,United States,CA,No,No,No,Never,100-500,No,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,,20140828 155012,,united states,ca,,,,never,100500,,yes,yes,sure,,dont know,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-28 15:50:44,29,Male,Sweden,,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,,20140828 155044,male,sweden,,,,yes,rarely,625,,yes,,yes,,,yes,easy,,,,yes,,,yes,,
2014-08-28 15:54:35,29,F,United States,CA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Not sure,Don't know,No,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No,,20140828 155435,f,united states,ca,,yes,yes,rarely,100500,,yes,yes,sure,dont know,,dont know,dont know,,,yes,yes,,maybe,dont know,,
2014-08-28 15:56:47,34,male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No,,20140828 155647,male,united states,tx,,,yes,sometimes,15,,yes,,,,,dont know,dont know,yes,,,,,yes,dont know,,
2014-08-28 16:09:35,44,Male,United Kingdom,,No,Yes,Yes,Sometimes,500-1000,No,No,Don't know,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,,20140828 160935,male,united kingdom,,,yes,yes,sometimes,5001000,,,dont know,,,,dont know,somewhat difficult,maybe,,,yes,,maybe,,yes,
2014-08-28 16:17:09,24,female,United States,NY,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes,,20140828 161709,female,united states,ny,,yes,yes,often,625,,yes,yes,yes,,,yes,easy,,,,yes,,yes,,yes,
2014-08-28 16:31:00,47,F,United States,PA,No,No,No,,100-500,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Yes,Yes,No,No,No,No,No,No,,20140828 163100,f,united states,pa,,,,,100500,yes,yes,dont know,,,dont know,dont know,difficult,yes,yes,,,,,,,
2014-08-28 16:42:49,43,m,United Kingdom,,No,Yes,No,,More than 1000,No,No,Don't know,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,,20140828 164249,,united kingdom,,,yes,,,1000,,,dont know,,,,dont know,easy,maybe,,,yes,,maybe,dont know,,
2014-08-28 16:52:23,36,M,United States,PA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Some of them,Yes,No,No,No,No,,20140828 165223,,united states,pa,,,,rarely,1000,,yes,yes,yes,yes,yes,yes,somewhat difficult,,,,yes,,,,,
2014-08-28 16:52:34,43,male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,No,Don't know,No,No,Don't know,Don't know,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No,,20140828 165234,male,united states,ga,,,yes,sometimes,1000,,,dont know,,,dont know,dont know,difficult,maybe,,,yes,,,dont know,,
2014-08-28 16:52:34,36,male,United Kingdom,,Yes,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Don't know,Yes,,20140828 165234,male,united kingdom,,yes,,,sometimes,625,yes,yes,,,,,dont know,somewhat difficult,,,yes,yes,,maybe,dont know,yes,
2014-08-28 16:54:49,31,Female,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Don't know,No,I have been incredibly public about my own struggle in my own conversations and in social media insofar as how I can use my depression to raise awareness or help others. Because of that my employer - or any future employer - kind of knows by default. It's not a secret. That said the downside of that openness is that I have no faith that I wouldn't be discriminated against at a future job simply because the information is public. Likewise I worry I'm seen as less-than by my employer in some circumstances. Regerdless I don't regret being public and raising awareness. My point is that even those of us who do publicly discuss the issue fear systemic retribution. ,20140828 165449,female,united states,ny,,yes,yes,sometimes,100500,,yes,yes,yes,,,dont know,somewhat difficult,,,yes,yes,maybe,maybe,dont know,,incredibly public struggle conversations social media insofar use depression raise awareness help others employer future employer kind knows default secret said downside openness faith wouldnt discriminated future job simply information public likewise worry im seen lessthan employer circumstances regerdless dont regret public raising awareness point even us publicly discuss issue fear systemic retribution
2014-08-28 16:55:07,35,Male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Yes,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,,20140828 165507,male,united states,ca,,,,sometimes,1000,,yes,dont know,sure,yes,dont know,dont know,dont know,maybe,,,,,,dont know,,
2014-08-28 16:55:31,33,male,United States,TN,No,Yes,No,,26-100,No,No,Yes,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Don't know,No,,20140828 165531,male,united states,tn,,yes,,,26100,,,yes,,,,yes,somewhat difficult,,,,,,,dont know,,
2014-08-28 16:56:26,37,Male,Italy,,No,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,No,No,,20140828 165626,male,italy,,,,,sometimes,26100,,yes,dont know,sure,dont know,dont know,dont know,dont know,yes,yes,,,,,,,
2014-08-28 16:56:57,34,M,United States,TN,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,No,Yes,Don't know,Yes,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,At a previous employer I witness a bad thing happen to a coworker with mental health issues get swept under the rug... :(,20140828 165657,,united states,tn,,,yes,sometimes,100500,,yes,dont know,,yes,dont know,yes,dont know,maybe,,,,,,dont know,,previous employer witness bad thing happen coworker mental health issues get swept rug
2014-08-28 16:56:58,36,Male,Netherlands,,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,No,No,No,Yes,No,,20140828 165658,male,netherlands,,yes,,yes,sometimes,15,,yes,,,,,dont know,easy,,,yes,,,,yes,,
2014-08-28 16:57:07,40,m,United States,TN,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,,20140828 165707,,united states,tn,yes,yes,yes,sometimes,15,yes,yes,,yes,,,yes,easy,,,yes,yes,,,yes,,
2014-08-28 16:57:46,40,M,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No,While not personally affected I do have immediate family with mental health illness and my employer has been very supportive. Thanks for doing this survey.,20140828 165746,,united states,il,,,,rarely,1000,,yes,yes,yes,yes,yes,yes,dont know,,,,,,maybe,dont know,,personally affected immediate family mental health illness employer supportive thanks survey
2014-08-28 16:57:49,42,Male,United States,WI,No,No,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,No,No,No,No,Maybe,Don't know,No,,20140828 165749,male,united states,wi,,,yes,sometimes,15,yes,yes,,yes,,,dont know,somewhat easy,maybe,,,,,maybe,dont know,,
2014-08-28 16:58:33,23,M,United States,KY,No,Yes,No,,26-100,Yes,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No,,20140828 165833,,united states,ky,,yes,,,26100,yes,yes,yes,yes,,dont know,yes,dont know,maybe,,,,,,dont know,,
2014-08-28 16:58:33,21,Male,United Kingdom,,No,Yes,No,Never,6-25,No,No,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,,20140828 165833,male,united kingdom,,,yes,,never,625,,,,,,,yes,somewhat easy,maybe,,,,,maybe,dont know,,
2014-08-28 16:58:50,26,Male,Canada,,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,Don't know,No,,20140828 165850,male,canada,,,,,sometimes,625,yes,yes,,,,,dont know,difficult,yes,maybe,,,,maybe,dont know,,
2014-08-28 17:01:06,31,Male,United States,,No,Yes,No,,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,,20140828 170106,male,united states,,,yes,,,625,,yes,dont know,sure,,,dont know,dont know,maybe,,,,,,dont know,,
